"date","activeEnergy","cepa","cepb","cepc","AVGpS","AVGqS","AVGsS","FPS","AVGpA","AVGpB","AVGpC","AVGqA","AVGqB","AVGqC","AVGsA","AVGsB","AVGsC","offPeak cepa","offPeak cepb","offPeak cepc","offPeak activeEnergy","offPeak invoice value","offPeak invoice activeEnergy","offPeak invoice currency","offPeak invoice tarrif","offPeak invoice flag","invoice value","invoice tariff","invoice currency","invoice flag value","invoice flag flag","invoice taxes icms","invoice taxes pis","invoice taxes cofins","invoice tarrif"
"05/03/2017 03:00:00",168,57,69,42,,,,,,,,,,,,,,57,69,42,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 04:00:00",597,201,216,180,,,,,,,,,,,,,,201,216,180,597,0.33432,0.597,"R$",0.56,,0.33432,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 05:00:00",1235,415,429,391,,,,,,,,,,,,,,415,429,391,1235,0.6916000000000001,1.235,"R$",0.56,,0.6916000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 06:00:00",1227,407,428,392,,,,,,,,,,,,,,407,428,392,1227,0.6871200000000001,1.227,"R$",0.56,,0.6871200000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 07:00:00",390,124,143,123,,,,,,,,,,,,,,124,143,123,390,0.21840000000000004,0.39,"R$",0.56,,0.21840000000000004,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 08:00:00",165,50,65,50,,,,,,,,,,,,,,50,65,50,165,0.09240000000000001,0.165,"R$",0.56,,0.09240000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 09:00:00",166,51,65,50,,,,,,,,,,,,,,51,65,50,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 10:00:00",168,56,56,56,,,,,,,,,,,,,,56,56,56,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 11:00:00",168,56,54,58,,,,,,,,,,,,,,56,54,58,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 12:00:00",403,126,140,137,,,,,,,,,,,,,,126,140,137,403,0.22568000000000005,0.403,"R$",0.56,,0.22568000000000005,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 13:00:00",167,52,57,58,,,,,,,,,,,,,,52,57,58,167,0.09352000000000002,0.167,"R$",0.56,,0.09352000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 14:00:00",402,129,138,135,,,,,,,,,,,,,,129,138,135,402,0.22512000000000004,0.402,"R$",0.56,,0.22512000000000004,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 15:00:00",168,55,56,57,,,,,,,,,,,,,,55,56,57,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 16:00:00",169,58,52,59,,,,,,,,,,,,,,58,52,59,169,0.09464000000000002,0.169,"R$",0.56,,0.09464000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 17:00:00",381,123,128,130,,,,,,,,,,,,,,123,128,130,381,0.21336000000000002,0.381,"R$",0.56,,0.21336000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 18:00:00",169,53,58,58,,,,,,,,,,,,,,53,58,58,169,0.09464000000000002,0.169,"R$",0.56,,0.09464000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 19:00:00",805,258,273,274,,,,,,,,,,,,,,258,273,274,805,0.4508000000000001,0.805,"R$",0.56,,0.4508000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 20:00:00",652,210,222,220,,,,,,,,,,,,,,210,222,220,652,0.36512000000000006,0.652,"R$",0.56,,0.36512000000000006,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 21:00:00",605,191,208,206,,,,,,,,,,,,,,191,208,206,605,0.33880000000000005,0.605,"R$",0.56,,0.33880000000000005,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 22:00:00",196,60,71,65,,,,,,,,,,,,,,60,71,65,196,0.10976000000000001,0.196,"R$",0.56,,0.10976000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 23:00:00",360,114,125,121,,,,,,,,,,,,,,114,125,121,360,0.2016,0.36,"R$",0.56,,0.2016,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"06/03/2017 00:00:00",167,48,69,50,,,,,,,,,,,,,,48,69,50,167,0.09352000000000002,0.167,"R$",0.56,,0.09352000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
